,Study_number,Rs_annual,Study_midyear,geometry,color
5079,6575.0,365.0,1243814400.0,POINT (11.88083333 50.13166667),#1a8d00ff
5080,6575.0,307.0,1275350400.0,POINT (11.88083333 50.13166667),#168b00ff
5107,6576.0,560.0,1275350400.0,POINT (11.76666667 48.93333333),#289400ff
5106,6576.0,548.0,1243814400.0,POINT (11.76666667 48.93333333),#289400ff
5105,6576.0,615.0,1212278400.0,POINT (11.76666667 48.93333333),#2c9600ff
5104,6576.0,704.0,1180656000.0,POINT (11.76666667 48.93333333),#339a00ff
5103,6576.0,547.0,1180656000.0,POINT (12.88333333 48.98333333),#289400ff
5102,6576.0,690.0,1275350400.0,POINT (11.65 48.4),#329900ff
5101,6576.0,715.0,1243814400.0,POINT (11.65 48.4),#349a00ff
5083,6576.0,758.0,1180656000.0,POINT (11.31666667 49.41666667),#379c00ff
5098,6576.0,618.0,1275350400.0,POINT (11.86666667 50.13333333),#2d9700ff
5099,6576.0,622.0,1180656000.0,POINT (11.65 48.4),#2d9700ff
5086,6576.0,643.0,1275350400.0,POINT (11.31666667 49.41666667),#2f9700ff
5085,6576.0,672.0,1243814400.0,POINT (11.31666667 49.41666667),#319800ff
5084,6576.0,652.0,1212278400.0,POINT (11.31666667 49.41666667),#2f9800ff
5089,6576.0,619.0,1243814400.0,POINT (11.91666667 48.11666667),#2d9700ff
5091,6576.0,514.0,1180656000.0,POINT (12.4 49.93333333),#259300ff
5090,6576.0,519.0,1275350400.0,POINT (11.91666667 48.11666667),#259300ff
5092,6576.0,542.0,1212278400.0,POINT (12.4 49.93333333),#279400ff
5093,6576.0,582.0,1243814400.0,POINT (12.4 49.93333333),#2a9500ff
5094,6576.0,487.0,1275350400.0,POINT (12.4 49.93333333),#239200ff
5095,6576.0,717.0,1180656000.0,POINT (11.86666667 50.13333333),#349a00ff
5096,6576.0,658.0,1212278400.0,POINT (11.86666667 50.13333333),#309800ff
5097,6576.0,683.0,1243814400.0,POINT (11.86666667 50.13333333),#319900ff
5087,6576.0,551.0,1180656000.0,POINT (11.91666667 48.11666667),#289400ff
4984,6591.0,482.0,1212278400.0,POINT (38.98333333 37.16666667),#239200ff
4985,6591.0,844.0,1243814400.0,POINT (38.98333333 37.16666667),#3d9f00ff
5123,6603.0,1242.0,1086048000.0,POINT (112.5 23.16666667),#5aad00ff
5124,6603.0,1075.0,1086048000.0,POINT (112.5 23.16666667),#4ea700ff
5122,6603.0,1314.0,1086048000.0,POINT (112.5 23.16666667),#60b000ff
5131,6610.0,580.0,1117584000.0,POINT (11.75 -4.35),#2a9500ff
5132,6610.0,470.0,1117584000.0,POINT (11.75 -4.35),#229100ff
5133,6610.0,740.0,1117584000.0,POINT (11.75 -4.35),#369b00ff
5139,6611.0,1780.0,1086048000.0,POINT (12.01666667 -4.733333333),#82c100ff
5138,6611.0,2020.0,1086048000.0,POINT (12.01666667 -4.733333333),#93ca00ff
5134,6611.0,990.0,1086048000.0,POINT (-48.63333333 -23.03333333),#48a400ff
5136,6611.0,1200.0,1086048000.0,POINT (-48.63333333 -23.03333333),#57ac00ff
5135,6611.0,1130.0,1086048000.0,POINT (-48.63333333 -23.03333333),#52a900ff
5137,6611.0,1380.0,1086048000.0,POINT (12.01666667 -4.733333333),#64b200ff
5156,6620.0,204.0,1180656000.0,POINT (28.95 41.19166667),#0e8700ff
5157,6620.0,296.0,1180656000.0,POINT (28.95 41.19166667),#158b00ff
5158,6620.0,321.0,1180656000.0,POINT (28.95 41.19166667),#178c00ff
5159,6620.0,361.0,1180656000.0,POINT (28.95 41.19166667),#1a8d00ff
5160,6620.0,398.0,1180656000.0,POINT (28.95 41.19166667),#1d8f00ff
5169,6681.0,693.0,1275350400.0,POINT (38.98333333 37.16666667),#329900ff
5165,6681.0,978.0,1243814400.0,POINT (38.98333333 37.16666667),#47a400ff
5167,6681.0,376.0,1212278400.0,POINT (38.98333333 37.16666667),#1b8e00ff
5164,6681.0,546.0,1212278400.0,POINT (38.98333333 37.16666667),#279400ff
5166,6681.0,1037.0,1275350400.0,POINT (38.98333333 37.16666667),#4ba600ff
5168,6681.0,632.0,1243814400.0,POINT (38.98333333 37.16666667),#2e9700ff
